Unnamed: 0,invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_price,hour,day_name,month,shift,revenue,profit
3273,3274,WALM096,Eagle Pass,Fashion accessories,62.0,3.0,2022-08-11,2026-01-09 22:24:00,Ewallet,5.0,0.18,186.0,22,Thursday,8,Evening,186.0,33.48
3274,3275,WALM096,Eagle Pass,Home and lifestyle,82.0,2.0,2023-10-24,2026-01-09 07:37:00,Ewallet,8.0,0.33,164.0,7,Tuesday,10,Morning,164.0,54.120000000000005
3275,3276,WALM012,Garland,Fashion accessories,34.0,2.0,2023-09-01,2026-01-09 19:38:00,Ewallet,4.0,0.48,68.0,19,Friday,9,Evening,68.0,32.64
3276,3277,WALM095,Big Spring,Home and lifestyle,60.0,1.0,2020-11-18,2026-01-09 14:26:00,Ewallet,6.0,0.33,60.0,14,Wednesday,11,Afternoon,60.0,19.8
3277,3278,WALM011,Lubbock,Fashion accessories,46.0,1.0,2023-09-24,2026-01-09 16:31:00,Ewallet,7.0,0.48,46.0,16,Sunday,9,Afternoon,46.0,22.08
3278,3279,WALM064,Bedford,Home and lifestyle,73.0,3.0,2020-10-21,2026-01-09 09:30:00,Ewallet,5.0,0.33,219.0,9,Wednesday,10,Morning,219.0,72.27000000000001
3279,3280,WALM045,Missouri City,Fashion accessories,80.0,1.0,2022-11-13,2026-01-09 16:04:00,Credit card,6.0,0.48,80.0,16,Sunday,11,Afternoon,80.0,38.4
3280,3281,WALM047,Flower Mound,Home and lifestyle,25.0,1.0,2022-08-22,2026-01-09 13:31:00,Ewallet,7.0,0.48,25.0,13,Monday,8,Afternoon,25.0,12.0
3281,3282,WALM037,League City,Fashion accessories,85.0,3.0,2022-10-25,2026-01-09 17:41:00,Ewallet,8.0,0.48,255.0,17,Tuesday,10,Afternoon,255.0,122.39999999999999
3282,3283,WALM098,Mineral Wells,Home and lifestyle,33.0,2.0,2020-09-15,2026-01-09 21:10:00,Ewallet,8.0,0.18,66.0,21,Tuesday,9,Evening,66.0,11.879999999999999
3283,3284,WALM078,Del Rio,Fashion accessories,82.0,1.0,2021-12-09,2026-01-09 08:08:00,Ewallet,6.0,0.33,82.0,8,Thursday,12,Morning,82.0,27.060000000000002
3284,3285,WALM077,Coppell,Home and lifestyle,16.0,1.0,2022-08-02,2026-01-09 20:36:00,Ewallet,4.0,0.33,16.0,20,Tuesday,8,Evening,16.0,5.28
3285,3286,WALM064,Bedford,Fashion accessories,75.0,2.0,2021-12-09,2026-01-09 10:54:00,Ewallet,9.0,0.33,150.0,10,Thursday,12,Morning,150.0,49.5
3286,3287,WALM044,Pharr,Home and lifestyle,69.0,1.0,2022-12-06,2026-01-09 14:59:00,Ewallet,6.0,0.48,69.0,14,Tuesday,12,Afternoon,69.0,33.12
3287,3288,WALM016,Brownsville,Fashion accessories,34.0,3.0,2021-08-07,2026-01-09 21:29:00,Ewallet,8.0,0.48,102.0,21,Saturday,8,Evening,102.0,48.96
3288,3289,WALM071,Lufkin,Home and lifestyle,19.0,3.0,2022-12-18,2026-01-09 18:21:00,Ewallet,7.0,0.33,57.0,18,Sunday,12,Evening,57.0,18.810000000000002
3289,3290,WALM079,La Porte,Fashion accessories,21.0,1.0,2020-12-04,2026-01-09 14:51:00,Ewallet,9.0,0.33,21.0,14,Friday,12,Afternoon,21.0,6.930000000000001
3290,3291,WALM026,Denton,Home and lifestyle,46.0,2.0,2020-12-02,2026-01-09 17:01:00,Ewallet,6.0,0.48,92.0,17,Wednesday,12,Afternoon,92.0,44.16
3291,3292,WALM006,El Paso,Fashion accessories,39.0,2.0,2021-10-27,2026-01-09 10:08:00,Ewallet,8.0,0.48,78.0,10,Wednesday,10,Morning,78.0,37.44
3292,3293,WALM018,Frisco,Home and lifestyle,33.0,2.0,2022-10-04,2026-01-09 19:08:00,Ewallet,7.0,0.48,66.0,19,Tuesday,10,Evening,66.0,31.68
3293,3294,WALM015,Grand Prairie,Fashion accessories,51.0,1.0,2021-12-12,2026-01-09 06:19:00,Ewallet,4.0,0.48,51.0,6,Sunday,12,Morning,51.0,24.48
3294,3295,WALM053,Conroe,Home and lifestyle,34.0,3.0,2021-10-18,2026-01-09 15:08:00,Ewallet,7.0,0.57,102.0,15,Monday,10,Afternoon,102.0,58.13999999999999
3295,3296,WALM014,Amarillo,Fashion accessories,74.0,3.0,2023-09-29,2026-01-09 07:40:00,Ewallet,8.0,0.48,222.0,7,Friday,9,Morning,222.0,106.56
3296,3297,WALM080,Nacogdoches,Home and lifestyle,85.0,1.0,2020-10-01,2026-01-09 20:26:00,Ewallet,7.0,0.33,85.0,20,Thursday,10,Evening,85.0,28.05
3297,3298,WALM093,Angleton,Fashion accessories,74.0,3.0,2023-12-03,2026-01-09 12:01:00,Ewallet,5.0,0.33,222.0,12,Sunday,12,Afternoon,222.0,73.26
3298,3299,WALM012,Garland,Home and lifestyle,55.0,3.0,2021-10-10,2026-01-09 21:13:00,Ewallet,6.0,0.48,165.0,21,Sunday,10,Evening,165.0,79.2
3299,3300,WALM081,Friendswood,Fashion accessories,58.0,2.0,2022-08-13,2026-01-09 16:38:00,Ewallet,4.0,0.33,116.0,16,Saturday,8,Afternoon,116.0,38.28
3300,3301,WALM028,Odessa,Home and lifestyle,15.0,3.0,2021-08-08,2026-01-09 07:32:00,Ewallet,5.0,0.48,45.0,7,Sunday,8,Morning,45.0,21.599999999999998
3301,3302,WALM096,Eagle Pass,Fashion accessories,42.0,2.0,2022-11-27,2026-01-09 08:15:00,Ewallet,5.0,0.18,84.0,8,Sunday,11,Morning,84.0,15.12
3302,3303,WALM091,Little Elm,Home and lifestyle,82.0,1.0,2023-08-24,2026-01-09 11:26:00,Ewallet,8.0,0.33,82.0,11,Thursday,8,Morning,82.0,27.060000000000002
3303,3304,WALM030,Richardson,Fashion accessories,19.0,3.0,2020-09-23,2026-01-09 08:45:00,Ewallet,4.0,0.48,57.0,8,Wednesday,9,Morning,57.0,27.36
3304,3305,WALM051,New Braunfels,Home and lifestyle,60.0,1.0,2023-10-02,2026-01-09 12:17:00,Ewallet,5.0,0.48,60.0,12,Monday,10,Afternoon,60.0,28.799999999999997
3305,3306,WALM030,Richardson,Fashion accessories,76.0,3.0,2022-12-22,2026-01-09 12:39:00,Ewallet,4.0,0.48,228.0,12,Thursday,12,Afternoon,228.0,109.44
3306,3307,WALM041,Mission,Home and lifestyle,62.0,2.0,2021-10-12,2026-01-09 20:18:00,Ewallet,6.0,0.48,124.0,20,Tuesday,10,Evening,124.0,59.519999999999996
3307,3308,WALM002,Dallas,Fashion accessories,27.0,1.0,2023-10-21,2026-01-09 11:07:00,Ewallet,7.0,0.36,27.0,11,Saturday,10,Morning,27.0,9.719999999999999
3308,3309,WALM017,McKinney,Home and lifestyle,64.0,3.0,2021-09-12,2026-01-09 15:28:00,Ewallet,7.0,0.48,192.0,15,Sunday,9,Afternoon,192.0,92.16
3309,3310,WALM072,Lancaster,Fashion accessories,21.0,1.0,2023-11-20,2026-01-09 22:59:00,Ewallet,9.0,0.33,21.0,22,Monday,11,Evening,21.0,6.930000000000001
3310,3311,WALM015,Grand Prairie,Home and lifestyle,30.0,1.0,2023-09-20,2026-01-09 15:29:00,Ewallet,9.0,0.48,30.0,15,Wednesday,9,Afternoon,30.0,14.399999999999999
3311,3312,WALM021,McAllen,Fashion accessories,58.0,3.0,2023-08-11,2026-01-09 20:56:00,Ewallet,8.0,0.48,174.0,20,Friday,8,Evening,174.0,83.52
3312,3313,WALM004,Austin,Home and lifestyle,74.0,2.0,2021-09-17,2026-01-09 21:27:00,Ewallet,8.0,0.48,148.0,21,Friday,9,Evening,148.0,71.03999999999999
3313,3314,WALM083,Farmers Branch,Fashion accessories,43.0,1.0,2020-10-05,2026-01-09 06:32:00,Ewallet,4.0,0.33,43.0,6,Monday,10,Morning,43.0,14.190000000000001
3314,3315,WALM047,Flower Mound,Home and lifestyle,75.0,1.0,2021-08-24,2026-01-09 20:21:00,Ewallet,5.0,0.48,75.0,20,Tuesday,8,Evening,75.0,36.0
3315,3316,WALM037,League City,Fashion accessories,48.0,2.0,2021-09-09,2026-01-09 10:35:00,Ewallet,9.0,0.48,96.0,10,Thursday,9,Morning,96.0,46.08
3316,3317,WALM052,Mansfield,Home and lifestyle,54.0,3.0,2023-12-06,2026-01-09 21:48:00,Ewallet,4.0,0.57,162.0,21,Wednesday,12,Evening,162.0,92.33999999999999
3317,3318,WALM033,Pearland,Fashion accessories,82.0,1.0,2023-10-25,2026-01-09 11:47:00,Ewallet,4.0,0.48,82.0,11,Wednesday,10,Morning,82.0,39.36
3318,3319,WALM012,Garland,Home and lifestyle,83.0,1.0,2023-10-31,2026-01-09 21:20:00,Ewallet,9.0,0.48,83.0,21,Tuesday,10,Evening,83.0,39.839999999999996
3319,3320,WALM041,Mission,Fashion accessories,80.0,1.0,2020-11-14,2026-01-09 20:18:00,Ewallet,4.0,0.48,80.0,20,Saturday,11,Evening,80.0,38.4
3320,3321,WALM019,Pasadena,Home and lifestyle,28.0,3.0,2021-08-15,2026-01-09 20:39:00,Ewallet,9.0,0.48,84.0,20,Sunday,8,Evening,84.0,40.32
3321,3322,WALM053,Conroe,Fashion accessories,17.0,2.0,2023-08-31,2026-01-09 12:06:00,Ewallet,6.0,0.21,34.0,12,Thursday,8,Afternoon,34.0,7.14
3322,3323,WALM015,Grand Prairie,Home and lifestyle,56.0,3.0,2020-10-11,2026-01-09 22:31:00,Ewallet,5.0,0.48,168.0,22,Sunday,10,Evening,168.0,80.64
3323,3324,WALM036,Allen,Fashion accessories,50.0,2.0,2022-08-31,2026-01-09 06:13:00,Ewallet,5.0,0.48,100.0,6,Wednesday,8,Morning,100.0,48.0
3324,3325,WALM009,Plano,Home and lifestyle,60.0,3.0,2020-10-17,2026-01-09 14:31:00,Ewallet,7.0,0.48,180.0,14,Saturday,10,Afternoon,180.0,86.39999999999999
3325,3326,WALM058,Port Arthur,Fashion accessories,36.0,1.0,2022-12-24,2026-01-09 06:04:00,Ewallet,8.0,0.33,36.0,6,Saturday,12,Morning,36.0,11.88
3326,3327,WALM039,Longview,Home and lifestyle,28.0,2.0,2021-09-20,2026-01-09 11:01:00,Ewallet,4.0,0.48,56.0,11,Monday,9,Morning,56.0,26.88
3327,3328,WALM006,El Paso,Fashion accessories,82.0,2.0,2021-10-22,2026-01-09 14:17:00,Ewallet,7.0,0.48,164.0,14,Friday,10,Afternoon,164.0,78.72
3328,3329,WALM048,Harlingen,Home and lifestyle,67.0,1.0,2020-10-31,2026-01-09 22:03:00,Ewallet,6.0,0.48,67.0,22,Saturday,10,Evening,67.0,32.16
3329,3330,WALM093,Angleton,Fashion accessories,24.0,1.0,2020-10-28,2026-01-09 08:51:00,Ewallet,4.0,0.33,24.0,8,Wednesday,10,Morning,24.0,7.92
3330,3331,WALM053,Conroe,Home and lifestyle,34.0,1.0,2022-12-22,2026-01-09 10:52:00,Ewallet,8.0,0.57,34.0,10,Thursday,12,Morning,34.0,19.38
3331,3332,WALM067,Haltom City,Fashion accessories,45.0,3.0,2021-12-28,2026-01-09 10:58:00,Ewallet,8.0,0.33,135.0,10,Tuesday,12,Morning,135.0,44.550000000000004
3332,3333,WALM044,Pharr,Home and lifestyle,38.0,2.0,2023-10-30,2026-01-09 19:22:00,Ewallet,8.0,0.48,76.0,19,Monday,10,Evening,76.0,36.48
3333,3334,WALM002,Dallas,Fashion accessories,68.0,1.0,2021-12-17,2026-01-09 21:36:00,Ewallet,6.0,0.36,68.0,21,Friday,12,Evening,68.0,24.48
3334,3335,WALM007,Arlington,Home and lifestyle,19.0,3.0,2023-08-28,2026-01-09 18:14:00,Ewallet,5.0,0.48,57.0,18,Monday,8,Evening,57.0,27.36
3335,3336,WALM085,Kerrville,Fashion accessories,49.0,2.0,2023-08-23,2026-01-09 06:43:00,Ewallet,6.0,0.33,98.0,6,Wednesday,8,Morning,98.0,32.34
3336,3337,WALM071,Lufkin,Home and lifestyle,64.0,2.0,2022-10-18,2026-01-09 08:38:00,Ewallet,5.0,0.33,128.0,8,Tuesday,10,Morning,128.0,42.24
3337,3338,WALM067,Haltom City,Fashion accessories,57.0,3.0,2023-12-10,2026-01-09 06:18:00,Ewallet,6.0,0.33,171.0,6,Sunday,12,Morning,171.0,56.43
3338,3339,WALM008,Corpus Christi,Home and lifestyle,83.0,1.0,2022-12-19,2026-01-09 06:28:00,Ewallet,6.0,0.48,83.0,6,Monday,12,Morning,83.0,39.839999999999996
3339,3340,WALM085,Kerrville,Fashion accessories,66.0,1.0,2021-09-17,2026-01-09 18:48:00,Ewallet,9.0,0.33,66.0,18,Friday,9,Evening,66.0,21.78
3340,3341,WALM040,Edinburg,Home and lifestyle,46.0,1.0,2020-09-30,2026-01-09 06:56:00,Ewallet,4.0,0.48,46.0,6,Wednesday,9,Morning,46.0,22.08
3341,3342,WALM096,Eagle Pass,Fashion accessories,83.0,1.0,2021-09-27,2026-01-09 06:46:00,Ewallet,6.0,0.18,83.0,6,Monday,9,Morning,83.0,14.94
3342,3343,WALM062,Galveston,Home and lifestyle,66.0,1.0,2023-09-03,2026-01-09 11:15:00,Ewallet,8.0,0.33,66.0,11,Sunday,9,Morning,66.0,21.78
3343,3344,WALM081,Friendswood,Fashion accessories,31.0,1.0,2021-09-29,2026-01-09 11:01:00,Ewallet,7.0,0.33,31.0,11,Wednesday,9,Morning,31.0,10.23
3344,3345,WALM058,Port Arthur,Home and lifestyle,46.0,2.0,2020-11-29,2026-01-09 19:47:00,Ewallet,6.0,0.33,92.0,19,Sunday,11,Evening,92.0,30.360000000000003
3345,3346,WALM058,Port Arthur,Fashion accessories,74.0,1.0,2022-11-26,2026-01-09 20:22:00,Ewallet,4.0,0.33,74.0,20,Saturday,11,Evening,74.0,24.42
3346,3347,WALM009,Plano,Home and lifestyle,37.0,3.0,2021-09-11,2026-01-09 10:42:00,Ewallet,4.0,0.48,111.0,10,Saturday,9,Morning,111.0,53.28
3347,3348,WALM059,Pflugerville,Fashion accessories,69.0,1.0,2022-10-08,2026-01-09 06:44:00,Ewallet,5.0,0.33,69.0,6,Saturday,10,Morning,69.0,22.77
3348,3349,WALM036,Allen,Home and lifestyle,15.0,2.0,2020-12-31,2026-01-09 09:59:00,Ewallet,7.0,0.48,30.0,9,Thursday,12,Morning,30.0,14.399999999999999
3349,3350,WALM096,Eagle Pass,Fashion accessories,46.0,3.0,2021-10-01,2026-01-09 10:37:00,Ewallet,5.0,0.18,138.0,10,Friday,10,Morning,138.0,24.84
3350,3351,WALM008,Corpus Christi,Home and lifestyle,66.0,1.0,2021-12-14,2026-01-09 18:13:00,Ewallet,6.0,0.48,66.0,18,Tuesday,12,Evening,66.0,31.68
3351,3352,WALM059,Pflugerville,Fashion accessories,56.0,3.0,2022-11-29,2026-01-09 09:42:00,Ewallet,9.0,0.33,168.0,9,Tuesday,11,Morning,168.0,55.440000000000005
3352,3353,WALM096,Eagle Pass,Home and lifestyle,29.0,3.0,2023-10-22,2026-01-09 16:17:00,Ewallet,9.0,0.18,87.0,16,Sunday,10,Afternoon,87.0,15.66
3353,3354,WALM094,Alamo,Fashion accessories,24.0,1.0,2021-11-24,2026-01-09 06:47:00,Ewallet,8.0,0.33,24.0,6,Wednesday,11,Morning,24.0,7.92
3354,3355,WALM094,Alamo,Home and lifestyle,21.0,1.0,2023-08-15,2026-01-09 08:23:00,Ewallet,4.0,0.33,21.0,8,Tuesday,8,Morning,21.0,6.930000000000001
3355,3356,WALM007,Arlington,Fashion accessories,46.0,2.0,2023-10-26,2026-01-09 06:05:00,Ewallet,7.0,0.48,92.0,6,Thursday,10,Morning,92.0,44.16
3356,3357,WALM005,Fort Worth,Home and lifestyle,74.0,3.0,2023-10-09,2026-01-09 15:13:00,Ewallet,6.0,0.48,222.0,15,Monday,10,Afternoon,222.0,106.56
3357,3358,WALM053,Conroe,Fashion accessories,70.0,2.0,2021-12-31,2026-01-09 09:37:00,Ewallet,6.0,0.21,140.0,9,Friday,12,Morning,140.0,29.4
3358,3359,WALM024,Carrollton,Home and lifestyle,21.0,3.0,2020-11-05,2026-01-09 13:26:00,Ewallet,7.0,0.48,63.0,13,Thursday,11,Afternoon,63.0,30.24
3359,3360,WALM059,Pflugerville,Fashion accessories,74.0,3.0,2022-11-24,2026-01-09 17:11:00,Ewallet,6.0,0.33,222.0,17,Thursday,11,Afternoon,222.0,73.26
3360,3361,WALM039,Longview,Home and lifestyle,34.0,3.0,2021-12-05,2026-01-09 22:50:00,Ewallet,7.0,0.48,102.0,22,Sunday,12,Evening,102.0,48.96
3361,3362,WALM085,Kerrville,Fashion accessories,50.0,1.0,2020-11-19,2026-01-09 17:51:00,Ewallet,6.0,0.33,50.0,17,Thursday,11,Afternoon,50.0,16.5
3362,3363,WALM057,Euless,Home and lifestyle,32.0,2.0,2023-11-26,2026-01-09 11:33:00,Ewallet,9.0,0.33,64.0,11,Sunday,11,Morning,64.0,21.12
3363,3364,WALM030,Richardson,Fashion accessories,15.0,3.0,2022-11-12,2026-01-09 07:33:00,Ewallet,6.0,0.48,45.0,7,Saturday,11,Morning,45.0,21.599999999999998
3364,3365,WALM007,Arlington,Home and lifestyle,74.0,3.0,2020-08-29,2026-01-09 06:46:00,Ewallet,9.0,0.48,222.0,6,Saturday,8,Morning,222.0,106.56
3365,3366,WALM045,Missouri City,Fashion accessories,24.0,1.0,2022-09-23,2026-01-09 10:06:00,Credit card,7.0,0.48,24.0,10,Friday,9,Morning,24.0,11.52
3366,3367,WALM095,Big Spring,Home and lifestyle,64.0,2.0,2022-10-05,2026-01-09 08:05:00,Ewallet,4.0,0.33,128.0,8,Wednesday,10,Morning,128.0,42.24
3367,3368,WALM067,Haltom City,Fashion accessories,40.0,2.0,2023-09-24,2026-01-09 19:52:00,Ewallet,8.0,0.33,80.0,19,Sunday,9,Evening,80.0,26.400000000000002
3368,3369,WALM094,Alamo,Home and lifestyle,65.0,1.0,2021-12-03,2026-01-09 15:11:00,Ewallet,4.0,0.33,65.0,15,Friday,12,Afternoon,65.0,21.45
3369,3370,WALM015,Grand Prairie,Fashion accessories,63.0,1.0,2020-12-19,2026-01-09 22:05:00,Ewallet,8.0,0.48,63.0,22,Saturday,12,Evening,63.0,30.24
3370,3371,WALM076,Huntsville,Home and lifestyle,25.0,1.0,2023-10-05,2026-01-09 18:54:00,Ewallet,7.0,0.33,25.0,18,Thursday,10,Evening,25.0,8.25
3371,3372,WALM090,Brownwood,Fashion accessories,34.0,2.0,2023-08-27,2026-01-09 18:14:00,Ewallet,8.0,0.33,68.0,18,Sunday,8,Evening,68.0,22.44
3372,3373,WALM014,Amarillo,Home and lifestyle,25.0,3.0,2023-12-23,2026-01-09 18:49:00,Ewallet,5.0,0.48,75.0,18,Saturday,12,Evening,75.0,36.0
3373,3374,WALM076,Huntsville,Fashion accessories,40.0,2.0,2022-11-24,2026-01-09 16:44:00,Ewallet,6.0,0.33,80.0,16,Thursday,11,Afternoon,80.0,26.400000000000002
3374,3375,WALM095,Big Spring,Home and lifestyle,67.0,1.0,2023-12-27,2026-01-09 20:33:00,Ewallet,4.0,0.33,67.0,20,Wednesday,12,Evening,67.0,22.11
3375,3376,WALM088,Cleburne,Fashion accessories,23.0,3.0,2020-11-04,2026-01-09 14:08:00,Ewallet,5.0,0.33,69.0,14,Wednesday,11,Afternoon,69.0,22.77
3376,3377,WALM039,Longview,Home and lifestyle,84.0,2.0,2023-11-05,2026-01-09 13:55:00,Ewallet,5.0,0.48,168.0,13,Sunday,11,Afternoon,168.0,80.64
3377,3378,WALM098,Mineral Wells,Fashion accessories,33.0,2.0,2021-10-19,2026-01-09 19:07:00,Ewallet,7.0,0.18,66.0,19,Tuesday,10,Evening,66.0,11.879999999999999
3378,3379,WALM076,Huntsville,Home and lifestyle,70.0,3.0,2022-10-31,2026-01-09 12:04:00,Ewallet,7.0,0.33,210.0,12,Monday,10,Afternoon,210.0,69.3
3379,3380,WALM088,Cleburne,Fashion accessories,80.0,3.0,2021-10-02,2026-01-09 22:08:00,Ewallet,4.0,0.33,240.0,22,Saturday,10,Evening,240.0,79.2
3380,3381,WALM069,Rockwall,Home and lifestyle,37.0,2.0,2020-12-31,2026-01-09 22:23:00,Ewallet,4.0,0.33,74.0,22,Thursday,12,Evening,74.0,24.42
3381,3382,WALM022,Mesquite,Fashion accessories,26.0,1.0,2020-10-08,2026-01-09 20:24:00,Ewallet,6.0,0.48,26.0,20,Thursday,10,Evening,26.0,12.48
3382,3383,WALM005,Fort Worth,Home and lifestyle,82.0,1.0,2021-08-10,2026-01-09 22:19:00,Ewallet,4.0,0.48,82.0,22,Tuesday,8,Evening,82.0,39.36
3383,3384,WALM052,Mansfield,Fashion accessories,68.0,2.0,2023-09-16,2026-01-09 14:40:00,Ewallet,6.0,0.57,136.0,14,Saturday,9,Afternoon,136.0,77.52
3384,3385,WALM063,Georgetown,Home and lifestyle,40.0,3.0,2021-12-08,2026-01-09 15:19:00,Ewallet,6.0,0.33,120.0,15,Wednesday,12,Afternoon,120.0,39.6
3385,3386,WALM043,Baytown,Fashion accessories,81.0,3.0,2022-10-22,2026-01-09 09:41:00,Ewallet,9.0,0.48,243.0,9,Saturday,10,Morning,243.0,116.64
3386,3387,WALM062,Galveston,Home and lifestyle,85.0,3.0,2023-09-21,2026-01-09 16:46:00,Ewallet,9.0,0.33,255.0,16,Thursday,9,Afternoon,255.0,84.15
3387,3388,WALM001,Houston,Fashion accessories,69.0,2.0,2023-11-09,2026-01-09 12:48:00,Ewallet,5.0,0.36,138.0,12,Thursday,11,Afternoon,138.0,49.68
3388,3389,WALM068,Burleson,Home and lifestyle,37.0,1.0,2023-11-28,2026-01-09 14:12:00,Ewallet,7.0,0.33,37.0,14,Tuesday,11,Afternoon,37.0,12.21
3389,3390,WALM094,Alamo,Fashion accessories,31.0,2.0,2021-10-24,2026-01-09 16:05:00,Ewallet,7.0,0.33,62.0,16,Sunday,10,Afternoon,62.0,20.46
3390,3391,WALM077,Coppell,Home and lifestyle,76.0,1.0,2021-11-21,2026-01-09 07:17:00,Ewallet,9.0,0.33,76.0,7,Sunday,11,Morning,76.0,25.080000000000002
3391,3392,WALM057,Euless,Fashion accessories,63.0,2.0,2020-08-19,2026-01-09 07:48:00,Ewallet,7.0,0.33,126.0,7,Wednesday,8,Morning,126.0,41.580000000000005
3392,3393,WALM067,Haltom City,Home and lifestyle,38.0,1.0,2021-10-28,2026-01-09 10:29:00,Ewallet,7.0,0.33,38.0,10,Thursday,10,Morning,38.0,12.540000000000001
3393,3394,WALM031,Lewisville,Fashion accessories,40.0,3.0,2020-08-08,2026-01-09 19:52:00,Ewallet,8.0,0.48,120.0,19,Saturday,8,Evening,120.0,57.599999999999994
3394,3395,WALM024,Carrollton,Home and lifestyle,40.0,2.0,2023-12-31,2026-01-09 16:43:00,Ewallet,5.0,0.48,80.0,16,Sunday,12,Afternoon,80.0,38.4
3395,3396,WALM091,Little Elm,Fashion accessories,15.0,1.0,2023-12-26,2026-01-09 10:27:00,Ewallet,8.0,0.33,15.0,10,Tuesday,12,Morning,15.0,4.95
3396,3397,WALM021,McAllen,Home and lifestyle,70.0,1.0,2020-10-13,2026-01-09 13:58:00,Ewallet,5.0,0.48,70.0,13,Tuesday,10,Afternoon,70.0,33.6
3397,3398,WALM008,Corpus Christi,Fashion accessories,78.0,1.0,2021-09-04,2026-01-09 22:16:00,Ewallet,7.0,0.48,78.0,22,Saturday,9,Evening,78.0,37.44
3398,3399,WALM018,Frisco,Home and lifestyle,44.0,1.0,2021-11-19,2026-01-09 06:31:00,Ewallet,7.0,0.48,44.0,6,Friday,11,Morning,44.0,21.119999999999997
3399,3400,WALM100,Canyon,Fashion accessories,39.0,2.0,2021-10-29,2026-01-09 06:51:00,Ewallet,6.0,0.18,78.0,6,Friday,10,Morning,78.0,14.04
3400,3401,WALM078,Del Rio,Home and lifestyle,61.0,1.0,2023-09-03,2026-01-09 15:56:00,Ewallet,6.0,0.33,61.0,15,Sunday,9,Afternoon,61.0,20.130000000000003
3401,3402,WALM061,Cedar Park,Fashion accessories,64.0,3.0,2020-12-13,2026-01-09 13:19:00,Ewallet,8.0,0.33,192.0,13,Sunday,12,Afternoon,192.0,63.36
3402,3403,WALM028,Odessa,Home and lifestyle,62.0,2.0,2021-12-26,2026-01-09 20:16:00,Ewallet,4.0,0.48,124.0,20,Sunday,12,Evening,124.0,59.519999999999996
3403,3404,WALM045,Missouri City,Fashion accessories,81.0,1.0,2021-12-25,2026-01-09 13:17:00,Credit card,9.0,0.48,81.0,13,Saturday,12,Afternoon,81.0,38.879999999999995
3404,3405,WALM008,Corpus Christi,Home and lifestyle,76.0,2.0,2023-09-06,2026-01-09 08:05:00,Ewallet,9.0,0.48,152.0,8,Wednesday,9,Morning,152.0,72.96
3405,3406,WALM064,Bedford,Fashion accessories,44.0,2.0,2020-11-03,2026-01-09 19:47:00,Ewallet,4.0,0.33,88.0,19,Tuesday,11,Evening,88.0,29.040000000000003
3406,3407,WALM028,Odessa,Home and lifestyle,39.0,1.0,2020-10-11,2026-01-09 09:23:00,Ewallet,6.0,0.48,39.0,9,Sunday,10,Morning,39.0,18.72
3407,3408,WALM088,Cleburne,Fashion accessories,72.0,3.0,2022-10-19,2026-01-09 09:42:00,Ewallet,5.0,0.33,216.0,9,Wednesday,10,Morning,216.0,71.28
3408,3409,WALM016,Brownsville,Home and lifestyle,30.0,1.0,2020-12-30,2026-01-09 08:55:00,Ewallet,4.0,0.48,30.0,8,Wednesday,12,Morning,30.0,14.399999999999999
3409,3410,WALM037,League City,Fashion accessories,33.0,3.0,2020-09-12,2026-01-09 10:07:00,Ewallet,5.0,0.48,99.0,10,Saturday,9,Morning,99.0,47.519999999999996
3410,3411,WALM019,Pasadena,Home and lifestyle,39.0,2.0,2020-11-09,2026-01-09 13:46:00,Ewallet,5.0,0.48,78.0,13,Monday,11,Afternoon,78.0,37.44
3411,3412,WALM026,Denton,Fashion accessories,44.0,1.0,2022-12-16,2026-01-09 09:07:00,Ewallet,4.0,0.48,44.0,9,Friday,12,Morning,44.0,21.119999999999997
3412,3413,WALM069,Rockwall,Home and lifestyle,79.0,1.0,2022-08-04,2026-01-09 18:49:00,Ewallet,9.0,0.33,79.0,18,Thursday,8,Evening,79.0,26.07
3413,3414,WALM064,Bedford,Fashion accessories,85.0,2.0,2023-11-06,2026-01-09 13:33:00,Ewallet,9.0,0.33,170.0,13,Monday,11,Afternoon,170.0,56.1
3414,3415,WALM047,Flower Mound,Home and lifestyle,32.0,2.0,2022-12-21,2026-01-09 10:37:00,Ewallet,9.0,0.48,64.0,10,Wednesday,12,Morning,64.0,30.72
3415,3416,WALM019,Pasadena,Fashion accessories,27.0,3.0,2021-11-14,2026-01-09 06:54:00,Ewallet,5.0,0.48,81.0,6,Sunday,11,Morning,81.0,38.879999999999995
3416,3417,WALM061,Cedar Park,Home and lifestyle,44.0,1.0,2020-12-27,2026-01-09 16:45:00,Ewallet,5.0,0.33,44.0,16,Sunday,12,Afternoon,44.0,14.520000000000001
3417,3418,WALM040,Edinburg,Fashion accessories,16.0,1.0,2020-08-20,2026-01-09 15:01:00,Ewallet,7.0,0.48,16.0,15,Thursday,8,Afternoon,16.0,7.68
3418,3419,WALM063,Georgetown,Home and lifestyle,77.0,2.0,2022-09-11,2026-01-09 11:07:00,Ewallet,7.0,0.33,154.0,11,Sunday,9,Morning,154.0,50.82
3419,3420,WALM079,La Porte,Fashion accessories,37.0,3.0,2022-11-19,2026-01-09 22:44:00,Ewallet,6.0,0.33,111.0,22,Saturday,11,Evening,111.0,36.63
3420,3421,WALM030,Richardson,Home and lifestyle,63.0,2.0,2021-11-16,2026-01-09 06:53:00,Ewallet,7.0,0.48,126.0,6,Tuesday,11,Morning,126.0,60.48
